"tstamp","name","laps","position","speed"
2018-10-24 03:15:48,"Farmaceutica",228,0.0555671830927002,4.78226926683499
2018-10-24 03:15:48,"Run for Specials",165,0.169601224616365,3.46124948196662
2018-10-24 03:16:18,"Apolloon",325,0.559049338134008,5.91949066438053
2018-10-24 03:16:18,"VTK",323,0.794829848986601,5.85297020861362
2018-10-24 03:16:18,"Viva Ekonomika",310,0.138219224560219,6.06637980641835
2018-10-24 03:16:18,"LBK",305,0.783663391164293,5.4233085807512
2018-10-24 03:16:18,"Medica",297,0.935233098573116,5.01443935368005
2018-10-24 03:16:18,"Industria",291,0.352053571472792,4.84187895275095
2018-10-24 03:16:18,"Wina",274,0.256892253316762,5.52491065138781
2018-10-24 03:16:18,"Atmosphere",271,0.227221182479367,4.63918922363123
2018-10-24 03:16:18,"VRG Crimen",268,0.0480786048904233,4.52411502257774
2018-10-24 03:16:18,"Lerkeveld",265,0.063984843010637,5.50671693691144
2018-10-24 03:16:18,"Tripel Hop",262,0.625913494677211,4.87644966101179
2018-10-24 03:16:18,"UCLL OKeR",259,0.519144571417867,5.66707490850361
2018-10-24 03:16:18,"Pedal",255,0.256657931474633,5.52286945679337
2018-10-24 03:16:18,"Runner's High",246,0.0273449579175501,5.66934513991074
2018-10-24 03:16:18,"Psychokring",243,0.339142630749528,4.32073853793711
2018-10-24 03:16:18,"Politika",231,0.0207986647968216,4.81623757660212
2018-10-24 03:16:18,"Farmaceutica",228,0.368801200888314,5.01099491247107
2018-10-24 03:16:18,"Run for Specials",165,0.298813181843176,3.1875316797013
2018-10-24 03:16:48,"Apolloon",325,0.901862559619734,5.91949066438053
2018-10-24 03:16:48,"VTK",324,0.223700533144696,6.29608561424848
2018-10-24 03:16:48,"Viva Ekonomika",310,0.488887016659732,6.06211290605529
2018-10-24 03:16:48,"LBK",306,0.12136694380216,5.52741210276905
2018-10-24 03:16:48,"Medica",298,0.291726943987489,5.44036712629421
2018-10-24 03:16:48,"Industria",291,0.630373479648372,4.82761276076161
2018-10-24 03:16:48,"Wina",274,0.498572110446581,5.13439631047365
2018-10-24 03:16:48,"Atmosphere",271,0.463552624719257,4.4849171921966
2018-10-24 03:16:48,"VRG Crimen",268,0.325280769451537,4.61892862313243
2018-10-24 03:16:48,"Lerkeveld",265,0.342723651934665,5.25429832401912
2018-10-24 03:16:48,"Tripel Hop",262,0.908321477472699,4.87644966101179
2018-10-24 03:16:48,"UCLL OKeR",259,0.852323572320647,5.69793347044567
2018-10-24 03:16:48,"Pedal",255,0.582904007689669,5.55702778124825
2018-10-24 03:16:48,"Runner's High",246,0.367097299493192,5.75270426262983
2018-10-24 03:16:48,"Psychokring",243,0.558267584535205,4.13071533541302
2018-10-24 03:16:48,"Politika",231,0.305832229020481,4.85669769938377
2018-10-24 03:16:48,"Farmaceutica",228,0.64669469700612,4.92849116642483
2018-10-24 03:16:48,"Run for Specials",165,0.483411497080246,3.1875316797013
2018-10-24 03:17:18,"Apolloon",326,0.253461658737386,5.93951650588133
2018-10-24 03:17:18,"VTK",324,0.594338770350465,6.26955763019151
2018-10-24 03:17:18,"Viva Ekonomika",310,0.832952198294632,5.98943408883711
2018-10-24 03:17:18,"LBK",306,0.484825310627625,5.78924647036568
2018-10-24 03:17:18,"Medica",298,0.598167748652036,5.34460639544034
2018-10-24 03:17:18,"Industria",291,0.91323409140756,4.82761276076161
2018-10-24 03:17:18,"Wina",274,0.783165041944316,5.04065346640963
2018-10-24 03:17:18,"Atmosphere",271,0.71090421215979,4.4002351505429
2018-10-24 03:17:18,"VRG Crimen",268,0.660399065850445,5.12319160473552
2018-10-24 03:17:18,"Lerkeveld",265,0.592636256799289,4.87535058935341
2018-10-24 03:17:18,"Tripel Hop",263,0.191180418905622,4.86620450434416
2018-10-24 03:17:18,"UCLL OKeR",260,0.0847294041573628,5.31105685747832
2018-10-24 03:17:18,"Pedal",255,0.908502674289992,5.55702778124825
2018-10-24 03:17:18,"Runner's High",246,0.700210267650178,5.72362691982628
2018-10-24 03:17:18,"Psychokring",243,0.800295419964502,4.13071533541302
2018-10-24 03:17:18,"Politika",231,0.542424749048248,4.53940058439198
2018-10-24 03:17:18,"Farmaceutica",228,0.935465999815575,4.92849116642483
2018-10-24 03:17:18,"Run for Specials",165,0.619295098380662,2.98748729625627
2018-10-24 03:17:48,"Apolloon",326,0.575241274197094,5.7461482454038
2018-10-24 03:17:48,"VTK",324,0.959519197987076,6.26955763019151
2018-10-24 03:17:48,"Viva Ekonomika",311,0.144010660633475,5.82741339092006
2018-10-24 03:17:48,"LBK",306,0.81866221199138,5.76754678109994
2018-10-24 03:17:48,"Medica",298,0.909472909902568,5.34460639544034
2018-10-24 03:17:48,"Industria",292,0.196969745254895,4.83666708655276
2018-10-24 03:17:48,"Wina",275,0.0209724575747981,4.82825911981271
2018-10-24 03:17:48,"Atmosphere",271,0.967202957423548,4.4002351505429
2018-10-24 03:17:48,"VRG Crimen",269,0.0400695398006648,5.53684276827002
2018-10-24 03:17:48,"Lerkeveld",265,0.876608861903822,4.87535058935341
2018-10-24 03:17:48,"Tripel Hop",263,0.466538462863228,4.82351760043617
2018-10-24 03:17:48,"UCLL OKeR",260,0.331777020335611,4.95139190148072
2018-10-24 03:17:48,"Pedal",256,0.238172681340111,5.58098693648908
2018-10-24 03:17:48,"Runner's High",246,1,5.72362691982628
2018-10-24 03:17:48,"Psychokring",244,0.0919172541112025,4.31634775848174
2018-10-24 03:17:48,"Politika",231,0.806829407941464,4.53940058439198
2018-10-24 03:17:48,"Farmaceutica",229,0.0646400114744025,4.44632107777712
2018-10-24 03:17:48,"Run for Specials",165,0.793306081731729,2.98748729625627
2018-10-24 03:18:18,"Apolloon",326,0.91001298673126,5.7461482454038
2018-10-24 03:18:18,"VTK",325,0.308693254663662,6.16553993941344
2018-10-24 03:18:18,"Viva Ekonomika",311,0.449115079051137,5.61928981207822
2018-10-24 03:18:18,"LBK",307,0.108114750314967,5.57348312434513
2018-10-24 03:18:18,"Medica",299,0.166904464270989,5.14674564993471
2018-10-24 03:18:18,"Industria",292,0.472934895556423,4.80615766227758
2018-10-24 03:18:18,"Wina",275,0.324792144716814,4.98209882549319
2018-10-24 03:18:18,"Atmosphere",272,0.150185579131483,4.18310293416515
2018-10-24 03:18:18,"VRG Crimen",269,0.366340813221975,5.56258362959532
2018-10-24 03:18:18,"Lerkeveld",266,0.137130857270363,4.79088199540309
2018-10-24 03:18:18,"Tripel Hop",263,0.805910244442695,5.19296113497434
2018-10-24 03:18:18,"UCLL OKeR",260,0.57910966175025,4.68011997611338
2018-10-24 03:18:18,"Pedal",256,0.602056147455636,5.87546772911887
2018-10-24 03:18:18,"Runner's High",247,0.247712397946043,5.31771091880834
2018-10-24 03:18:18,"Psychokring",244,0.399510943522271,4.6584888371329
2018-10-24 03:18:18,"Politika",231,1,4.53940058439198
2018-10-24 03:18:18,"Farmaceutica",229,0.323683540829013,4.44632107777712
2018-10-24 03:18:18,"Run for Specials",165,0.96735767170624,2.98748729625627
2018-10-24 03:18:48,"Apolloon",327,0.324735182518761,6.15664964184357
2018-10-24 03:18:48,"VTK",325,0.673068899357417,6.20069972031423
2018-10-24 03:18:48,"Viva Ekonomika",311,0.827255196703635,5.9691114216643
2018-10-24 03:18:48,"LBK",307,0.41960131510646,5.48503545890681
2018-10-24 03:18:48,"Medica",299,0.373468488002671,4.67804102998626
2018-10-24 03:18:48,"Industria",292,0.738317005491068,4.71855698268765
2018-10-24 03:18:48,"Wina",275,0.648900005607309,5.2365513084201
2018-10-24 03:18:48,"Atmosphere",272,0.372820165245328,4.07750559182061
2018-10-24 03:18:48,"VRG Crimen",269,0.735189837930088,5.90375834856401
2018-10-24 03:18:48,"Lerkeveld",266,0.48034092805499,5.17982754126921
2018-10-24 03:18:48,"Tripel Hop",264,0.155122249649463,5.38909596394182
2018-10-24 03:18:48,"UCLL OKeR",260,0.852510456859709,4.68011997611338
2018-10-24 03:18:48,"Pedal",257,0.000745527517559665,6.19268825069722
2018-10-24 03:18:48,"Runner's High",247,0.424303243441753,4.70869152446585
2018-10-24 03:18:48,"Psychokring",244,0.704981276943859,4.87842663561307
2018-10-24 03:18:48,"Politika",232,0.226821229708315,4.23618978421694
2018-10-24 03:18:48,"Farmaceutica",229,0.414790020378209,3.84368681619101
2018-10-24 03:18:48,"Run for Specials",166,0.104799437689515,2.90592313627847
2018-10-24 03:19:19,"Apolloon",327,0.705452189236567,6.29152731952351
2018-10-24 03:19:19,"VTK",326,0.0550855914995446,6.27912342236951
2018-10-24 03:19:19,"Viva Ekonomika",312,0.19041023822311,6.01307779524782
2018-10-24 03:19:19,"LBK",307,0.710911946449294,5.27129772193603
2018-10-24 03:19:19,"Medica",299,0.570942119792896,4.23380598161515
2018-10-24 03:19:19,"Industria",292,1,4.71855698268765
2018-10-24 03:19:19,"Wina",275,0.958873338883399,5.2365513084201
2018-10-24 03:19:19,"Atmosphere",272,0.611063968703444,4.05909446649016
2018-10-24 03:19:19,"VRG Crimen",270,0.000613506903535545,5.5430886898387
2018-10-24 03:19:19,"Lerkeveld",266,0.81511768590836,5.35528954885358
2018-10-24 03:19:19,"Tripel Hop",264,0.434701881301972,5.16800537781697
2018-10-24 03:19:19,"UCLL OKeR",261,0.245477805773918,5.15016376638968
2018-10-24 03:19:19,"Pedal",257,0.373602905000066,6.2416096666226
2018-10-24 03:19:19,"Runner's High",247,0.573732031643457,4.07484002714577
2018-10-24 03:19:19,"Psychokring",245,0.0399374808410897,5.08474725170858
2018-10-24 03:19:19,"Politika",232,0.428305512872024,4.02264685831247
2018-10-24 03:19:19,"Farmaceutica",229,0.629572870787364,3.77675707368567
2018-10-24 03:19:19,"Run for Specials",166,0.27681315964961,2.90592313627847
2018-10-24 03:19:48,"Apolloon",328,0.0575083842741449,6.25355107710824
2018-10-24 03:19:48,"VTK",326,0.41986627235785,6.3233845965527
2018-10-24 03:19:48,"Viva Ekonomika",312,0.517785454974252,5.91429705002484
2018-10-24 03:19:48,"LBK",308,0.044481681367288,5.42202743293569
2018-10-24 03:19:48,"Medica",299,0.812893855414092,4.23380598161515
2018-10-24 03:19:48,"Industria",293,0.255313414670911,4.61744657099028
2018-10-24 03:19:48,"Wina",276,0.259319367063407,5.2409337586396
2018-10-24 03:19:48,"Atmosphere",272,0.843031365292322,4.05909446649016
2018-10-24 03:19:48,"VRG Crimen",270,0.317387571429055,5.5430886898387
2018-10-24 03:19:48,"Lerkeveld",267,0.148632006636159,5.47300753736751
2018-10-24 03:19:48,"Tripel Hop",264,0.760541787274007,5.37270435355314
2018-10-24 03:19:48,"UCLL OKeR",261,0.577968572624374,5.37329575463769
2018-10-24 03:19:48,"Pedal",257,0.662320376985406,5.76443346829619
2018-10-24 03:19:48,"Runner's High",247,0.806599248806423,4.07484002714577
2018-10-24 03:19:48,"Psychokring",245,0.363096508451132,5.31380377080338
2018-10-24 03:19:48,"Politika",232,0.683118512020369,4.16563801336859
2018-10-24 03:19:48,"Farmaceutica",229,0.845405370662399,3.77675707368567
2018-10-24 03:19:48,"Run for Specials",166,0.43183069473482,2.86999713718809
2018-10-24 03:20:18,"Apolloon",328,0.39716532883396,6.08096157313965
2018-10-24 03:20:18,"VTK",326,0.76731271852417,6.174076454809
2018-10-24 03:20:18,"Viva Ekonomika",312,0.864390429101978,5.92771793309827
2018-10-24 03:20:18,"LBK",308,0.380005671691392,5.56064252598454
2018-10-24 03:20:18,"Medica",300,0.0973474385187951,4.37049349116725
2018-10-24 03:20:18,"Industria",293,0.503945583238281,4.52219046974587
2018-10-24 03:20:18,"Wina",276,0.564436657607091,5.29358038057779
2018-10-24 03:20:18,"Atmosphere",273,0.229160401752304,4.63104720226167
2018-10-24 03:20:18,"VRG Crimen",270,0.495398964834827,4.90301589823411
2018-10-24 03:20:18,"Lerkeveld",267,0.469324924121438,5.48458946905147
2018-10-24 03:20:18,"Tripel Hop",265,0.15986410426382,5.78485200223914
2018-10-24 03:20:18,"UCLL OKeR",261,0.890944791560038,5.37329575463769
2018-10-24 03:20:18,"Pedal",257,0.998079038632942,5.76443346829619
2018-10-24 03:20:18,"Runner's High",247,1,4.07484002714577
2018-10-24 03:20:18,"Psychokring",245,0.679374005810459,5.362573443557
2018-10-24 03:20:18,"Politika",232,0.925752771218461,4.16563801336859
2018-10-24 03:20:18,"Farmaceutica",229,1,3.77675707368567
2018-10-24 03:20:18,"Run for Specials",166,0.587173716812519,2.8206820591482
2018-10-24 03:20:49,"Apolloon",328,0.736953164753109,5.94668789668059
2018-10-24 03:20:49,"VTK",327,0.15709512378473,6.29995240220651
2018-10-24 03:20:49,"Viva Ekonomika",313,0.203965256215161,5.88537129935052
2018-10-24 03:20:49,"LBK",308,0.700639082104433,5.50963713466318
2018-10-24 03:20:49,"Medica",300,0.436626994470352,4.8853368671516
2018-10-24 03:20:49,"Industria",293,0.787693849082181,4.6159018008734
2018-10-24 03:20:49,"Wina",276,0.876562602920927,5.29358038057779
2018-10-24 03:20:49,"Atmosphere",273,0.576667330657491,5.07940741418856
2018-10-24 03:20:49,"VRG Crimen",270,0.816679131077783,5.09429135046916
2018-10-24 03:20:49,"Lerkeveld",267,0.744090907098672,5.19500778509848
2018-10-24 03:20:49,"Tripel Hop",265,0.503218130566719,5.79883857000958
2018-10-24 03:20:49,"UCLL OKeR",262,0.292204685110039,5.7787241865496
2018-10-24 03:20:49,"Pedal",258,0.118993110905974,5.06583881264583
2018-10-24 03:20:49,"Runner's High",248,0.209623219357365,3.87814627901869
2018-10-24 03:20:49,"Psychokring",246,0.00892286408293262,5.42535419446316
2018-10-24 03:20:49,"Politika",233,0.184527416856149,4.20717282100747
2018-10-24 03:20:49,"Farmaceutica",230,0.203513216234632,3.57235442110622
2018-10-24 03:20:49,"Run for Specials",166,0.753489894303965,2.8206820591482
2018-10-24 03:21:19,"Apolloon",329,0.12316801317256,6.12924212811561
2018-10-24 03:21:19,"VTK",327,0.51999021730408,6.25338227486336
2018-10-24 03:21:19,"Viva Ekonomika",313,0.519609442295176,5.71201004381269
2018-10-24 03:21:19,"LBK",309,0.0473341126567596,5.61942554592697
2018-10-24 03:21:19,"Medica",300,0.753875260933194,5.07896844331501
2018-10-24 03:21:19,"Industria",294,0.137676282451101,4.94099550260049
2018-10-24 03:21:19,"Wina",277,0.179751989570492,5.26337699731654
2018-10-24 03:21:19,"Atmosphere",273,0.875050461728261,5.07940741418856
2018-10-24 03:21:19,"VRG Crimen",271,0.136640693762624,5.17845001749587
2018-10-24 03:21:19,"Lerkeveld",268,0.00333611815815334,5.00904038323315
2018-10-24 03:21:19,"Tripel Hop",265,0.824260266980249,5.67749183452311
2018-10-24 03:21:19,"UCLL OKeR",262,0.620409184105246,5.68827218072862
2018-10-24 03:21:19,"Pedal",258,0.316361850744834,4.55795244484822
2018-10-24 03:21:19,"Runner's High",248,0.482228389096114,4.08946818514277
2018-10-24 03:21:19,"Psychokring",246,0.31535011658962,5.34021095292907
2018-10-24 03:21:19,"Politika",233,0.491874629850905,4.52403706148863
2018-10-24 03:21:19,"Farmaceutica",230,0.291610912080591,3.15122318428379
2018-10-24 03:21:19,"Run for Specials",166,0.91918716485816,2.8206820591482
2018-10-24 03:21:49,"Apolloon",329,0.469348966281062,6.02910318398283
2018-10-24 03:21:49,"VTK",327,0.85185960292956,6.02176471377634
2018-10-24 03:21:49,"Viva Ekonomika",313,0.846032370491784,5.64814503930232
2018-10-24 03:21:49,"LBK",309,0.403381751558605,5.7956039398456
2018-10-24 03:21:49,"Medica",301,0.0914465446066207,5.24442878311912
2018-10-24 03:21:49,"Industria",294,0.438581130379759,4.99567275601343
2018-10-24 03:21:49,"Wina",277,0.477337529789609,5.19144199803069
2018-10-24 03:21:49,"Atmosphere",274,0.155449362256098,5.00790826735209
2018-10-24 03:21:49,"VRG Crimen",271,0.466799854872302,5.32904534657129
2018-10-24 03:21:49,"Lerkeveld",268,0.298181427145318,5.00482440988591
2018-10-24 03:21:49,"Tripel Hop",266,0.100122505175387,5.43914453220723
2018-10-24 03:21:49,"UCLL OKeR",262,0.955939926447331,5.68827218072862
2018-10-24 03:21:49,"Pedal",258,0.604118578422843,4.69409589184721
2018-10-24 03:21:49,"Runner's High",248,0.711557040391991,4.02942702687149
2018-10-24 03:21:49,"Psychokring",246,0.620475171347418,5.26657758854579
2018-10-24 03:21:49,"Politika",233,0.736945709787378,4.40893540326048
2018-10-24 03:21:49,"Farmaceutica",230,0.540653046302392,3.58697165525257
2018-10-24 03:21:49,"Run for Specials",167,0.0449955284408798,2.73327402064793
2018-10-24 03:22:19,"Apolloon",329,0.815937648098162,5.99784753286054
2018-10-24 03:22:19,"VTK",328,0.222285507757704,6.10967798981787
2018-10-24 03:22:19,"Viva Ekonomika",314,0.169108144100091,5.62310783907199
2018-10-24 03:22:19,"LBK",309,0.752805739431693,5.88086185917247
2018-10-24 03:22:19,"Medica",301,0.367071775169298,5.06512249768921
2018-10-24 03:22:19,"Industria",294,0.717562186476617,4.92188692984839
2018-10-24 03:22:19,"Wina",277,0.753518052337361,5.03683329414803
2018-10-24 03:22:19,"Atmosphere",274,0.429116583488213,4.90805672287795
2018-10-24 03:22:19,"VRG Crimen",271,0.783847504262689,5.37067882701523
2018-10-24 03:22:19,"Lerkeveld",268,0.556767778944303,4.77243031977073
2018-10-24 03:22:19,"Tripel Hop",266,0.390846996507628,5.27907392706419
2018-10-24 03:22:19,"UCLL OKeR",263,0.140781472540547,5.18356033162093
2018-10-24 03:22:19,"Pedal",258,0.877588401807488,4.69409589184721
2018-10-24 03:22:19,"Runner's High",248,0.946304417260389,4.02942702687149
2018-10-24 03:22:19,"Psychokring",246,0.927296777928271,5.26657758854579
2018-10-24 03:22:19,"Politika",233,0.993802581445677,4.40893540326048
2018-10-24 03:22:19,"Farmaceutica",230,0.749623746443252,3.58697165525257
2018-10-24 03:22:19,"Run for Specials",167,0.204231296288452,2.73327402064793
2018-10-24 03:22:49,"Apolloon",330,0.18217824961589,6.07536091123379
2018-10-24 03:22:49,"VTK",328,0.571808010509794,6.09165897828132
2018-10-24 03:22:49,"Viva Ekonomika",314,0.46515608548967,5.44111938922048
2018-10-24 03:22:49,"LBK",310,0.103189518815396,5.91788443094974
2018-10-24 03:22:49,"Medica",301,0.606886362034252,4.71985876148834
2018-10-24 03:22:49,"Industria",294,1,4.92188692984839
2018-10-24 03:22:49,"Wina",277,1,5.03683329414803
2018-10-24 03:22:49,"Atmosphere",274,0.705386642183239,4.84916066383036
2018-10-24 03:22:49,"VRG Crimen",271,1,5.37067882701523
2018-10-24 03:22:49,"Lerkeveld",268,0.834727094364736,4.77243031977073
2018-10-24 03:22:49,"Tripel Hop",266,0.681517259096412,5.16704443622252
2018-10-24 03:22:49,"UCLL OKeR",263,0.315259936934748,4.56383586462163
2018-10-24 03:22:49,"Pedal",259,0.162996098870113,4.73745645454644
2018-10-24 03:22:49,"Runner's High",249,0.226579481678862,4.17191394582101
2018-10-24 03:22:49,"Psychokring",247,0.193244942771127,5.11861058103844
2018-10-24 03:22:49,"Politika",234,0.156144913479202,4.13889703236343
2018-10-24 03:22:49,"Farmaceutica",231,0.0276995020412738,3.8295955842298
2018-10-24 03:22:49,"Run for Specials",167,0.406012033978666,2.88936574091883
2018-10-24 03:23:18,"Apolloon",330,0.515876439259693,6.02230144828934
2018-10-24 03:23:18,"VTK",328,0.91490443832344,6.09165897828132
2018-10-24 03:23:18,"Viva Ekonomika",314,0.763894474354437,5.39187861077117
2018-10-24 03:23:18,"LBK",310,0.470159906240797,6.15693342114477
2018-10-24 03:23:18,"Medica",301,0.872719805210428,4.71985876148834
2018-10-24 03:23:18,"Industria",295,0.275992259350667,4.90343994085603
2018-10-24 03:23:18,"Wina",278,0.22645992500774,4.71486341279859
2018-10-24 03:23:18,"Atmosphere",275,0.0169138797062882,5.02054642578585
2018-10-24 03:23:18,"VRG Crimen",272,0.255941266075728,4.92986318693196
2018-10-24 03:23:18,"Lerkeveld",269,0.0510716095039423,4.58620381770362
2018-10-24 03:23:18,"Tripel Hop",266,0.972537241459655,5.16704443622252
2018-10-24 03:23:18,"UCLL OKeR",263,0.572305807010894,4.56383586462163
2018-10-24 03:23:18,"Pedal",259,0.41533416200776,4.65993971951549
2018-10-24 03:23:18,"Runner's High",249,0.478784400298742,4.2537975665706
2018-10-24 03:23:18,"Psychokring",247,0.461072821001472,5.00758719742087
2018-10-24 03:23:18,"Politika",234,0.354662991551372,3.97509625626448
2018-10-24 03:23:18,"Farmaceutica",231,0.243391248674613,3.8295955842298
2018-10-24 03:23:18,"Run for Specials",167,0.567339929237743,2.88304473190762
2018-10-24 03:23:48,"Apolloon",330,0.851807210447977,5.93842155718565
2018-10-24 03:23:48,"VTK",329,0.307346716298413,6.27542340430523
2018-10-24 03:23:48,"Viva Ekonomika",315,0.111337674501935,5.5491050390493
2018-10-24 03:23:48,"LBK",310,0.806527654518489,6.01920074089891
2018-10-24 03:23:48,"Medica",302,0.124719303918438,4.64361202414659
2018-10-24 03:23:48,"Industria",295,0.577135142922298,5.16011112258729
2018-10-24 03:23:48,"Wina",278,0.534660661432643,5.07595127262199
2018-10-24 03:23:48,"Atmosphere",275,0.31668191403547,5.08000998380565
2018-10-24 03:23:48,"VRG Crimen",272,0.457251469769525,4.54559751841463
2018-10-24 03:23:48,"Lerkeveld",269,0.309191003447552,4.53951168903104
2018-10-24 03:23:48,"Tripel Hop",267,0.198741480759609,4.91958003322273
2018-10-24 03:23:48,"UCLL OKeR",263,0.731504191769545,4.09866065358457
2018-10-24 03:23:48,"Pedal",259,0.749819103024107,5.09449736731358
2018-10-24 03:23:48,"Runner's High",249,0.700830894393352,4.12737934639397
2018-10-24 03:23:48,"Psychokring",247,0.710753938186174,4.77415061963815
2018-10-24 03:23:48,"Politika",234,0.640035063148315,4.34545767534269
2018-10-24 03:23:48,"Farmaceutica",231,0.407226806502286,3.60182168437835
2018-10-24 03:23:48,"Run for Specials",167,0.73450054223728,2.88304473190762
2018-10-24 03:24:19,"Apolloon",331,0.257979989274556,6.14238069701323
2018-10-24 03:24:19,"VTK",329,0.683542485693864,6.23426791844112
2018-10-24 03:24:19,"Viva Ekonomika",315,0.435950484696108,5.4721671159944
2018-10-24 03:24:19,"LBK",311,0.184197772888093,6.07387969249379
2018-10-24 03:24:19,"Medica",302,0.508025784923411,5.28616721448795
2018-10-24 03:24:19,"Industria",295,0.890609388711164,5.16011112258729
2018-10-24 03:24:19,"Wina",278,0.843022237190413,5.07595127262199
2018-10-24 03:24:19,"Atmosphere",275,0.591445467412041,4.84915872803555
2018-10-24 03:24:19,"VRG Crimen",272,0.788404292966307,4.87909926932223
2018-10-24 03:24:19,"Lerkeveld",269,0.580817653941832,4.51114489995207
2018-10-24 03:24:19,"Tripel Hop",267,0.459996260476846,4.73094915862237
2018-10-24 03:24:19,"UCLL OKeR",264,0.0387186576203321,4.32352746627732
2018-10-24 03:24:19,"Pedal",260,0.0900688923391751,5.22712187904836
2018-10-24 03:24:19,"Runner's High",250,0.00106614967360781,4.32336284966947
2018-10-24 03:24:19,"Psychokring",248,0.051804529069199,4.99706545619732
2018-10-24 03:24:19,"Politika",234,0.90401950747991,4.34545767534269
2018-10-24 03:24:19,"Farmaceutica",231,0.642119497171332,3.68720478305322
2018-10-24 03:24:19,"Run for Specials",167,0.90964411016439,2.88304473190762
2018-10-24 03:24:49,"Apolloon",331,0.610630748807953,6.11728430746872
2018-10-24 03:24:49,"VTK",330,0.0514617920463039,6.26840655247079
2018-10-24 03:24:49,"Viva Ekonomika",315,0.736661259607225,5.36550574163262
2018-10-24 03:24:49,"LBK",311,0.554404460443043,6.17270958225764
2018-10-24 03:24:49,"Medica",302,0.852419987806741,5.52231854128268
2018-10-24 03:24:49,"Industria",296,0.299109819920637,5.65252763514379
2018-10-24 03:24:49,"Wina",279,0.124137332958793,5.02560541417958
2018-10-24 03:24:49,"Atmosphere",275,0.872508356794295,4.84915872803555
2018-10-24 03:24:49,"VRG Crimen",273,0.152052240933906,5.22812819341446
2018-10-24 03:24:49,"Lerkeveld",269,0.84228886804585,4.51114489995207
2018-10-24 03:24:49,"Tripel Hop",267,0.775576956136298,4.98725879470071
2018-10-24 03:24:49,"UCLL OKeR",264,0.31716448996085,4.49905980770239
2018-10-24 03:24:49,"Pedal",260,0.395226212095115,5.24094550009634
2018-10-24 03:24:49,"Runner's High",250,0.251653297368042,4.32336284966947
2018-10-24 03:24:49,"Psychokring",248,0.420782506893767,5.58043930814773
2018-10-24 03:24:49,"Politika",235,0.185394939285871,4.44540430823279
2018-10-24 03:24:49,"Farmaceutica",231,0.855834182169659,3.68720478305322
2018-10-24 03:24:49,"Run for Specials",168,0.0812857886218823,2.89363248360195
2018-10-24 03:25:19,"Apolloon",331,0.96701304216132,6.11728430746872
2018-10-24 03:25:19,"VTK",330,0.404938118988837,6.18391584232079
2018-10-24 03:25:19,"Viva Ekonomika",316,0.140927356306921,5.81551189888335
2018-10-24 03:25:19,"LBK",311,0.914015733445909,6.17270958225764
2018-10-24 03:25:19,"Medica",303,0.205566635080597,5.65588295044918
2018-10-24 03:25:19,"Industria",296,0.646223378259648,5.80080680418655
2018-10-24 03:25:19,"Wina",279,0.415107385653899,5.01496332849175
2018-10-24 03:25:19,"Atmosphere",276,0.191026571777803,4.98624857909624
2018-10-24 03:25:19,"VRG Crimen",273,0.465183794013808,5.27873962264918
2018-10-24 03:25:19,"Lerkeveld",270,0.139395130308958,4.63749949025282
2018-10-24 03:25:19,"Tripel Hop",268,0.112996713078062,5.18749395927989
2018-10-24 03:25:19,"UCLL OKeR",264,0.577014025754715,4.48355720487121
2018-10-24 03:25:19,"Pedal",260,0.73261808477573,5.46874337963759
2018-10-24 03:25:19,"Runner's High",250,0.525147082964313,4.42540773483068
2018-10-24 03:25:19,"Psychokring",248,0.763217747413547,5.70131549321373
2018-10-24 03:25:19,"Politika",235,0.428569390839696,4.36744094141459
2018-10-24 03:25:19,"Farmaceutica",232,0.0437255378637466,3.60933675265739
2018-10-24 03:25:19,"Run for Specials",168,0.32265600130908,3.25505147456742
2018-10-24 03:25:49,"Apolloon",332,0.320059824071373,6.03860317457528
2018-10-24 03:25:49,"VTK",330,0.768637935653182,6.21009953038997
2018-10-24 03:25:49,"Viva Ekonomika",316,0.490819281281502,5.88748452451727
2018-10-24 03:25:49,"LBK",312,0.275946022890561,6.18309266396794
2018-10-24 03:25:49,"Medica",303,0.544545618629513,5.67361167278344
2018-10-24 03:25:49,"Industria",296,0.984078135719018,5.80080680418655
2018-10-24 03:25:49,"Wina",279,0.753668200067388,5.33423493798702
2018-10-24 03:25:49,"Atmosphere",276,0.542478861538317,5.34349139650725
2018-10-24 03:25:49,"VRG Crimen",273,0.830655960783892,5.66699379858701
2018-10-24 03:25:49,"Lerkeveld",270,0.440514649549794,4.8155020998712
2018-10-24 03:25:49,"Tripel Hop",268,0.448077717376462,5.39803652488989
2018-10-24 03:25:49,"UCLL OKeR",264,0.838148585677263,4.48355720487121
2018-10-24 03:25:49,"Pedal",261,0.0152928757889525,5.31432593205838
2018-10-24 03:25:49,"Runner's High",250,0.740448734531722,4.21764699075154
2018-10-24 03:25:49,"Psychokring",249,0.124434337235575,5.83746435382775
2018-10-24 03:25:49,"Politika",235,0.668973239709232,4.28852127877703
2018-10-24 03:25:49,"Farmaceutica",232,0.253943122127744,3.60933675265739
2018-10-24 03:25:49,"Run for Specials",168,0.538511840025577,3.41169241691852
2018-10-24 03:26:19,"Apolloon",332,0.667652564082641,6.00445447034978
2018-10-24 03:26:19,"VTK",331,0.160183793936141,6.35698958750966
2018-10-24 03:26:19,"Viva Ekonomika",316,0.820667645950796,5.80315374831617
2018-10-24 03:26:19,"LBK",312,0.581361276213898,5.79597559386159
